timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1656547315008,53,GetResources,200,OK,Thread Group 1-181,text,true,,1049,172,41,41,https://reqres.in/api/unknown/2,53,0,0
1656547315008,55,GetaUser,200,OK,Thread Group 1-183,text,true,,1096,143,41,41,https://reqres.in/api/users/2?fn=%24.first_name,55,0,0
1656547314681,404,registerUser,400,Bad Request,Thread Group 1-166,text,false,,801,240,41,41,https://reqres.in/api/login,404,0,0
1656547314620,469,See users,200,OK,Thread Group 1-148,text,true,,82158,118,41,41,https://j17lt.csb.app/,405,0,38
1656547315039,52,getUsersbyPage,200,OK,Thread Group 1-185,text,true,,1845,130,40,40,https://reqres.in/api/users?page=2,52,0,0
1656547315039,53,GetaUser,200,OK,Thread Group 1-184,text,true,,1092,143,40,40,https://reqres.in/api/users/2?fn=%24.first_name,53,0,0
1656547314704,392,createUser,201,Created,Thread Group 1-174,text,true,,809,233,40,40,https://reqres.in/api/users/2,392,0,0
1656547314684,416,UnregisterUser,400,Bad Request,Thread Group 1-158,text,false,,805,213,40,40,https://reqres.in/api/register,416,0,0
1656547315048,53,GetResources,200,OK,Thread Group 1-182,text,true,,1045,172,40,40,https://reqres.in/api/unknown/2,53,0,0
1656547315063,52,Usernotfound,404,Not Found,Thread Group 1-183,text,false,,799,171,41,41,https://reqres.in/api/users/23,52,0,0
1656547314911,206,getUsers,200,OK,Thread Group 1-186,text,true,,1819,123,41,41,https://reqres.in/api/users,206,0,152
1656547314717,402,UnregisterUser,400,Bad Request,Thread Group 1-159,text,false,,801,213,41,41,https://reqres.in/api/register,402,0,0
1656547314737,400,registerUser,400,Bad Request,Thread Group 1-167,text,false,,803,240,41,41,https://reqres.in/api/login,400,0,0
